,Roadway Name,From,To,day,LBoro,Segment ID,LZip,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,daily_volume
291,188 St,Rio Drive,Henley Road,Weekend,4,96671,11423,334.0,235.6875,173.8125,141.9375,157.25,179.125,268.5625,349.875,463.6875,555.0625,621.875,653.375,720.375,775.375,800.125,787.4375,772.8125,686.5,678.0,621.625,555.4375,511.0625,476.375,395.125,11914.5
4008,Union Turnpike,195 Street,196 Street,Weekday,4,96707,11366,47.5,20.875,14.375,11.125,16.0,50.125,276.25,976.75,974.75,553.625,372.875,315.125,278.125,273.375,320.0,474.875,567.625,587.875,462.5,315.875,209.5,165.375,117.375,64.0,7465.875
2273,Francis Lewis Blvd,Epsom Course,204 Street,Weekday,4,96940,11427,119.375,66.125,37.375,35.0,56.625,124.0,360.75,742.75,798.5,513.0,413.875,337.75,293.75,324.875,397.875,507.375,543.125,573.875,468.875,365.25,279.125,230.0,204.625,164.875,7958.75
2511,Hollis Court Blvd,189 Street,190 Street,Weekday,4,97278,11358,42.4,25.0,15.2,13.9,22.0,57.3,179.4,434.7,539.2,367.7,305.9,278.6,292.6,319.8,411.9,505.7,487.8,490.4,432.8,368.8,284.4,187.8,137.4,90.8,6291.5
2512,Hollis Court Blvd,189 Street,190 Street,Weekend,4,97278,11358,74.25,42.0,29.375,19.0,20.125,32.75,62.0,134.875,260.625,334.5,361.625,385.75,380.125,415.5,398.75,382.25,374.125,344.75,333.125,297.375,214.0,167.625,136.875,95.25,5296.625
2513,Hollis Court Blvd,189 Street,47 Ave,Weekday,4,97278,11358,40.333333333333336,20.333333333333332,15.5,11.166666666666666,18.0,43.333333333333336,133.25,332.8333333333333,465.3333333333333,307.5,257.4166666666667,237.66666666666666,253.16666666666666,260.1666666666667,352.8333333333333,418.0,394.9166666666667,421.1666666666667,415.4166666666667,336.5833333333333,253.91666666666666,173.83333333333334,133.91666666666666,81.58333333333333,5378.166666666667
2514,Hollis Court Blvd,189 Street,47 Ave,Weekend,4,97278,11358,84.875,58.375,38.25,30.875,23.0,31.375,50.375,93.0,197.125,294.25,331.625,375.25,377.625,381.375,371.125,349.0,339.0,331.5,320.125,271.625,206.375,153.625,127.375,117.125,4954.25
497,47 Ave,190 Street,192 Street,Weekday,4,97285,11358,1.9,0.3,0.7,0.2,0.5,0.9,4.1,16.2,20.5,11.6,11.7,11.8,8.5,9.2,13.7,20.2,17.4,18.1,18.1,11.7,11.2,8.5,4.0,2.8,223.8
498,47 Ave,190 Street,192 Street,Weekend,4,97285,11358,8.0,1.0,1.0,0.0,0.5,1.5,0.0,6.5,15.0,8.0,10.0,0.5,,,,,,,,,,,,,
487,45 Ave,192 Street,193 Street,Weekday,4,97302,11358,11.3,6.5,4.9,3.6,7.0,13.6,43.6,129.5,163.6,105.5,82.5,89.1,85.3,89.2,131.6,160.2,148.1,145.9,120.3,102.1,80.0,48.3,33.1,21.3,1826.1
488,45 Ave,192 Street,193 Street,Weekend,4,97302,11358,20.625,14.25,9.875,8.0,8.0,9.125,14.125,40.875,66.25,87.125,100.625,99.375,108.625,111.875,104.25,105.5,109.25,94.875,93.375,76.0,62.25,45.375,35.875,24.5,1450.0
489,45 Ave,193 Street,192 Street,Weekday,4,97302,11358,12.2,10.1,6.2,5.1,6.7,12.7,47.5,115.0,140.7,91.4,85.7,82.3,87.6,98.0,140.0,150.8,150.1,143.6,131.7,107.0,81.4,54.4,45.2,25.3,1830.7
490,45 Ave,193 Street,192 Street,Weekend,4,97302,11358,22.875,17.0,13.25,8.875,11.125,10.125,17.625,39.5,67.375,93.75,101.875,102.125,104.25,122.25,122.0,101.5,103.125,101.5,99.0,88.25,60.25,47.0,37.5,28.125,1520.25
3280,Northern Blvd,190 Street,191 Street,Weekday,4,97306,11358,147.4,89.0,67.4,52.2,69.7,224.4,720.9,1125.1,1148.4,968.8,902.7,906.3,933.9,963.5,1054.1,1105.1,1110.6,1170.5,1127.8,987.9,760.4,572.0,489.2,291.8,16989.1
3281,Northern Blvd,190 Street,191 Street,Weekend,4,97306,11358,262.75,182.0,118.25,93.25,82.0,118.0,231.625,411.25,658.25,865.375,944.875,954.0,1068.5,1113.0,1107.25,1075.25,1070.75,1065.375,994.5,909.5,712.0,553.25,465.625,330.25,15386.875
3282,Northern Blvd,191 Street,192 Street,Weekday,4,97309,11358,144.63333333333333,89.33333333333333,64.73333333333333,49.03333333333333,73.66666666666667,214.9,638.1333333333333,1018.4666666666667,1136.5666666666666,946.2666666666667,860.4333333333333,868.7333333333333,921.3,938.8666666666667,1025.3,1071.9666666666667,1103.0666666666666,1162.0,1116.9,978.3333333333334,771.0,587.9,477.43333333333334,305.06666666666666,16564.033333333333
3283,Northern Blvd,191 Street,192 Street,Weekend,4,97309,11358,247.16666666666666,159.22222222222223,116.16666666666667,89.83333333333333,83.66666666666667,120.83333333333333,213.27777777777777,375.0,652.7777777777778,843.8888888888889,910.7222222222222,878.2222222222222,997.3125,1053.875,1044.8125,1004.6875,983.75,987.625,985.4375,901.0625,732.0625,584.5,479.875,332.6875,14791.625
3995,Underhill Ave,189 Street,190 Street,Weekday,4,97387,11365,7.4,2.6,1.6,2.1,2.6,8.1,40.1,132.3,126.9,73.4,59.0,51.6,55.0,59.3,83.6,110.4,104.7,106.4,87.0,66.2,42.0,30.6,23.1,14.3,1290.3
3996,Underhill Ave,189 Street,190 Street,Weekend,4,97387,11365,12.875,7.625,5.375,2.5,2.625,4.25,7.875,28.0,46.25,59.25,65.0,77.0,71.375,60.375,69.75,80.75,72.125,68.25,66.375,58.0,40.375,29.125,20.5,13.125,968.75
3997,Underhill Ave,53 Ave,58 Ave,Weekday,4,97387,11365,4.333333333333333,1.75,0.75,0.5,0.6666666666666666,4.75,18.666666666666668,53.0,80.33333333333333,38.583333333333336,32.583333333333336,33.666666666666664,28.416666666666668,32.083333333333336,41.333333333333336,49.166666666666664,43.416666666666664,51.75,52.75,38.5,23.833333333333332,20.0,13.166666666666666,10.25,674.25
3998,Underhill Ave,53 Ave,58 Ave,Weekend,4,97387,11365,9.625,4.75,3.375,2.125,1.375,2.5,4.5,12.875,26.625,42.75,47.5,53.875,53.0,56.375,53.625,49.5,54.0,52.375,46.375,34.625,21.0,18.125,13.0,13.25,677.125
570,58 Ave,192 Street,Underhill Avenue,Weekday,4,97405,11365,17.625,5.125,4.5,1.875,3.25,14.625,75.875,355.0,553.0,272.0,171.625,142.5,107.125,115.25,159.25,264.25,236.125,232.375,203.625,116.125,73.0,50.5,35.875,25.375,3235.875
491,45 Ave,194 Street,195 Street,Weekday,4,97455,11358,17.6,9.5,6.6,8.1,6.9,13.4,46.2,116.1,183.0,133.8,114.6,114.1,123.4,131.1,188.0,202.7,167.0,171.9,167.7,141.1,113.0,78.6,49.0,35.3,2338.7
492,45 Ave,194 Street,195 Street,Weekend,4,97455,11358,34.5,22.0,16.0,8.5,12.5,16.0,16.0,66.5,107.5,131.5,140.5,0.0,,,,,,,,,,,,,
439,35 Ave,200 Street,Crocheron Ave,Weekday,4,97492,11358,42.583333333333336,21.0,16.25,12.583333333333334,19.416666666666668,46.583333333333336,123.91666666666667,448.4166666666667,492.8333333333333,325.8333333333333,301.6666666666667,317.5,326.6666666666667,328.1666666666667,417.4166666666667,443.5,418.4166666666667,432.5833333333333,435.0,384.5833333333333,257.9166666666667,198.41666666666666,137.41666666666666,70.08333333333333,6018.75
440,35 Ave,200 Street,Crocheron Ave,Weekend,4,97492,11358,87.875,55.625,41.75,27.375,31.25,34.625,46.5,103.5,204.375,308.375,396.875,433.125,466.0,482.625,458.375,466.75,445.5,394.75,328.5,270.625,211.375,167.25,140.375,103.875,5707.25
445,35 Ave,Francis Lewis Boulevard,200 Street,Weekday,4,97492,11358,47.6,23.85,18.0,13.1,21.0,58.7,169.2,390.6,419.5,354.0,341.35,353.95,379.75,382.75,454.3,491.15,464.85,483.0,464.45,404.45,291.3,191.25,138.2,82.1,6438.4
446,35 Ave,Francis Lewis Boulevard,200 Street,Weekend,4,97492,11358,82.25,51.375,31.625,24.0,26.0,37.1875,64.375,139.125,237.0,345.5625,396.0625,431.8125,453.1875,444.75,424.8125,418.9375,411.0,381.0625,364.4375,313.875,235.0,174.125,143.4375,99.625,5730.625
441,35 Ave,203 Street,202 Street,Weekday,4,97521,11361,40.3,24.0,19.2,12.5,24.2,56.8,153.9,371.5,386.8,301.1,234.1,253.5,295.7,325.1,404.6,441.7,435.4,419.2,406.4,351.6,271.1,179.1,132.6,82.8,5623.2
442,35 Ave,203 Street,202 Street,Weekend,4,97521,11361,79.25,51.125,31.375,27.625,28.75,34.875,75.625,146.625,252.125,348.625,370.375,408.125,410.25,363.125,308.375,310.25,346.625,346.125,337.75,276.375,236.375,173.25,135.625,97.125,5195.75
443,35 Ave,203 Street,204 Street,Weekday,4,97525,11361,47.43333333333333,24.333333333333332,17.566666666666666,15.066666666666666,22.3,57.13333333333333,174.36666666666667,413.1666666666667,433.9,337.6666666666667,323.3666666666667,337.6333333333333,347.7,361.1,453.1666666666667,489.03333333333336,451.06666666666666,465.76666666666665,451.8333333333333,395.56666666666666,295.06666666666666,203.4,144.16666666666666,92.63333333333334,6354.433333333333
444,35 Ave,203 Street,204 Street,Weekend,4,97525,11361,87.16666666666667,55.111111111111114,32.22222222222222,27.166666666666668,30.5,40.111111111111114,71.38888888888889,147.66666666666666,241.22222222222223,349.72222222222223,397.55555555555554,407.3888888888889,450.8125,438.0,425.3125,412.375,407.625,382.9375,368.875,316.3125,246.3125,181.5625,152.0,105.6875,5790.875
562,56 Ave,194 Street,195 Street,Weekday,4,97537,11365,1.75,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.75,2.5,6.416666666666667,22.083333333333332,42.75,17.333333333333332,16.75,20.916666666666668,15.333333333333334,16.416666666666668,21.25,27.166666666666668,20.416666666666668,19.0,15.166666666666666,15.5,11.5,11.083333333333334,6.083333333333333,4.0,316.8333333333333
563,56 Ave,194 Street,195 Street,Weekend,4,97537,11365,4.75,1.875,1.75,1.0,1.625,3.375,3.875,6.25,12.75,24.625,27.625,29.25,26.375,29.375,27.5,27.0,25.625,23.375,18.5,15.875,13.125,9.875,3.875,6.875,346.125
1561,Clearview Expressway,39 Avenue,Boyce Avenue,Weekday,4,97825,11361,16.4,8.4,7.2,4.0,9.6,30.8,78.2,327.2,459.8,183.6,133.4,127.6,139.0,151.0,235.2,376.8,331.6,247.0,177.0,150.6,108.2,81.4,49.6,26.4,3460.0
1565,Clearview Expressway,39 Avenue,Boyce Avenue,Weekend,4,97825,11361,28.25,21.25,10.0,7.5,10.25,15.75,26.5,66.5,121.5,153.5,151.75,177.75,208.5,186.25,180.75,163.25,150.75,146.0,140.0,110.5,92.5,61.75,48.75,34.25,2313.75
1569,Clearview Expressway Sr,38 Avenue,39 Avenue,Weekday,4,97825,11361,16.8,6.8,5.4,3.6,8.4,24.6,64.6,258.0,234.2,141.8,120.8,121.4,119.0,131.0,210.4,281.4,301.2,265.6,188.0,137.0,97.8,55.4,46.6,25.6,2865.4
1570,Clearview Expressway Sr,38 Avenue,39 Avenue,Weekend,4,97825,11361,26.0,20.25,9.0,8.25,6.25,14.5,18.5,64.25,102.0,135.0,149.75,148.75,169.75,173.25,154.0,144.25,138.25,141.25,139.5,105.5,85.5,64.25,49.0,30.75,2097.75
3284,Northern Blvd,209 Street,Oceania Street,Weekday,4,98006,11361,146.8,107.1,71.0,53.3,73.7,178.6,532.3,1046.3,1294.0,1060.6,1001.3,1015.4,1127.8,1121.4,1250.3,1345.3,1420.9,1454.7,1378.6,1084.5,810.1,584.0,464.1,295.8,18917.9
3285,Northern Blvd,209 Street,Oceania Street,Weekend,4,98006,11361,291.375,194.125,132.5,96.875,77.25,112.125,205.875,397.5,678.75,894.625,1024.5,1104.75,1251.875,1274.75,1243.0,1231.875,1162.125,1162.625,1059.25,933.75,767.5,565.25,468.875,344.5,16675.625
3304,Northern Blvd,Oceania Street,Corporal Kennedy Street,Weekday,4,98008,11361,132.6,89.46666666666667,64.8,50.8,66.33333333333333,183.8,542.1333333333333,1004.5333333333333,1230.0,1034.5333333333333,957.9333333333333,978.2,1028.2,1061.6,1164.1333333333334,1204.2,1257.4,1280.7333333333333,1208.8,995.6666666666666,748.5333333333333,546.6666666666666,430.53333333333336,260.6,17522.2
3305,Northern Blvd,Oceania Street,Corporal Kennedy Street,Weekend,4,98008,11361,264.8333333333333,183.16666666666666,121.08333333333333,90.16666666666667,75.41666666666667,109.5,188.16666666666666,368.9166666666667,608.4166666666666,850.1666666666666,973.25,1039.5,1184.0,1214.8333333333333,1147.1666666666667,1149.1666666666667,1134.25,1117.0833333333333,1047.5833333333333,855.5833333333334,699.9166666666666,538.5833333333334,424.5833333333333,301.0833333333333,15686.416666666666
3306,Northern Blvd,Oceania Street,Corporal Kennedy Stret,Weekday,4,98008,11361,98.6,70.0,47.8,37.8,65.6,212.4,806.4,1052.8,885.0,751.4,745.2,723.0,739.2,736.4,720.4,679.8,747.6,775.8,766.4,638.0,572.4,499.6,355.8,247.0,12974.4
3307,Northern Blvd,Oceania Street,Corporal Kennedy Stret,Weekend,4,98008,11361,206.75,142.5,116.0,84.0,64.0,86.25,157.5,262.75,445.0,595.25,679.0,714.75,793.75,783.0,749.0,761.0,771.0,770.0,753.25,650.25,517.5,458.0,382.25,276.0,11218.75
3302,Northern Blvd,Corporal Kennedy Street,210 Street,Weekday,4,98013,11361,137.3,78.8,52.7,45.4,55.3,156.4,447.9,994.7,1194.8,957.5,895.2,957.7,1020.8,1023.7,1167.4,1293.4,1295.6,1290.4,1230.5,1007.3,782.8,588.4,449.0,282.1,17405.1
3303,Northern Blvd,Corporal Kennedy Street,210 Street,Weekend,4,98013,11361,278.5,165.0,115.5,90.5,98.5,125.0,178.5,343.5,735.0,921.5,1008.0,1002.5,,,,,,,,,,,,,
1094,Bell Blvd,45 Drive,46 Avenue,Weekday,4,98338,11361,45.7,24.5,17.85,13.65,18.6,41.9,134.35,380.95,487.25,298.6,284.1,336.4,354.2,363.85,423.3,446.2,471.9,521.25,480.0,406.75,316.4,238.9,172.9,108.0,6387.5
1095,Bell Blvd,45 Drive,46 Avenue,Weekend,4,98338,11361,95.0,65.5,41.3,27.3,21.1,24.6,41.4,95.0,203.0,298.1,348.7,391.4,406.125,413.75,371.875,357.125,352.375,376.625,360.375,305.625,229.5,178.875,132.375,96.375,5098.875
1096,Bell Blvd,46 Avenue,45 Drive,Weekday,4,98338,11361,32.9,22.2,19.0,14.3,25.9,118.0,323.0,382.6,396.9,314.8,293.7,327.5,374.9,400.9,417.3,457.8,452.1,494.4,447.0,334.9,231.0,183.0,121.4,68.2,6253.7
1097,Bell Blvd,46 Avenue,45 Drive,Weekend,4,98338,11361,84.125,58.125,42.375,25.875,29.0,48.75,96.875,183.375,258.5,361.5,411.5,437.625,421.375,368.625,392.25,413.25,397.375,381.875,362.25,293.625,207.5,170.25,120.75,91.75,5658.5
3850,Springfield Blvd,219 Street,46 Avenue,Weekday,4,98540,11361,13.6,9.0,5.6,4.85,6.8,16.1,49.3,164.95,213.35,131.2,117.0,125.85,143.3,145.0,182.8,189.2,183.75,201.85,182.45,139.15,99.95,76.4,51.25,27.55,2480.25
3851,Springfield Blvd,219 Street,46 Avenue,Weekend,4,98540,11361,31.9,17.6,11.5,8.7,7.3,10.9,20.9,40.9,77.6,108.7,126.0,140.4,132.875,156.0,149.875,140.125,138.0,122.0,118.75,100.0,81.25,60.75,52.125,30.25,1865.5
3852,Springfield Blvd,46 Avenue,Northern Boulevard,Weekday,4,98540,11361,15.8,8.7,5.8,5.9,7.2,14.7,55.9,167.6,202.0,150.4,138.1,127.7,149.4,157.3,195.8,181.2,191.2,197.6,193.7,157.2,106.0,74.3,50.8,27.4,2581.7
3853,Springfield Blvd,46 Avenue,Northern Boulevard,Weekend,4,98540,11361,31.125,12.875,12.25,12.25,8.625,9.25,22.75,52.0,94.625,123.375,146.625,146.625,165.125,172.75,169.125,164.25,169.625,152.125,134.0,126.875,93.5,75.5,52.125,32.625,2180.0
334,26 Ave,200 Street,202 Street,Weekday,4,98876,11360,28.0,12.583333333333334,11.0,6.333333333333333,17.583333333333332,27.166666666666668,100.66666666666667,314.9166666666667,328.0833333333333,230.16666666666666,225.33333333333334,250.58333333333334,252.25,277.25,361.9166666666667,387.5,401.5833333333333,388.0,359.4166666666667,272.8333333333333,212.58333333333334,136.58333333333334,86.83333333333333,50.25,4739.416666666667
335,26 Ave,200 Street,202 Street,Weekend,4,98876,11360,63.875,38.625,22.25,18.625,15.0,15.0,31.5,76.75,150.75,228.5,277.25,328.375,374.625,388.5,352.375,338.875,342.0,314.625,269.75,218.625,165.375,135.25,106.5,83.875,4356.875
336,26 Ave,201 Street,202 Street,Weekday,4,98876,11360,29.45,14.2,9.0,8.65,13.5,36.7,136.1,366.9,368.9,277.15,280.65,286.2,322.65,338.85,415.25,500.25,448.0,441.05,378.15,297.8,212.7,144.3,92.1,54.15,5472.65
337,26 Ave,201 Street,202 Street,Weekend,4,98876,11360,56.0,34.0625,18.875,13.125,13.0625,21.125,43.75,92.4375,184.25,251.0,313.0,336.1875,379.4375,360.5625,364.0625,340.0625,336.9375,311.0,272.25,241.0,179.625,154.625,115.75,81.0625,4513.25
326,212 St,Whitehall Terrace,Hillside Avenue,Weekday,4,100159,11427,215.0,136.0,128.4,159.2,317.8,788.6,1728.4,2142.4,1828.6,1204.8,1029.6,885.6,1008.6,1118.6,1268.6,1168.6,1064.6,1041.2,1099.2,976.0,769.2,625.4,588.0,409.0,21701.4
327,212 St,Whitehall Terrace,Hillside Avenue,Weekend,4,100159,11427,385.75,264.5,195.5,185.75,195.75,293.0,549.0,650.5,777.75,882.25,918.5,951.0,998.75,1020.0,1079.25,1023.5,978.0,991.25,1027.5,1025.25,807.75,711.75,651.0,491.75,17055.0
2500,Hillside Ave,214 Street,Vanderveer Street,Weekday,4,100274,11427,149.8,96.3,67.5,59.95,113.55,282.7,850.85,1195.05,1101.15,701.75,569.95,572.45,592.6,642.25,780.0,860.45,926.4,965.3,910.7,735.75,537.75,424.85,347.0,246.5,13730.55
2501,Hillside Ave,214 Street,Vanderveer Street,Weekend,4,100274,11427,231.25,152.75,103.3125,89.1875,89.625,120.6875,197.4375,296.875,423.375,528.75,549.75,628.1875,685.0625,715.5,742.9375,726.625,696.8125,694.1875,667.75,588.9375,468.125,397.1875,314.4375,254.8125,10363.5625
2502,Hillside Ave,Vanderveer Street,215 Street,Weekday,4,100288,11427,146.5,97.0,62.5,57.875,80.5,195.5,572.75,1042.75,972.875,604.25,517.875,486.0,517.25,544.25,569.375,648.125,688.5,737.625,683.5,509.625,386.0,306.125,240.875,178.125,10845.75
3858,Springfield Blvd,89 Ave,90  Ave,Weekday,4,100527,11427,64.8,36.4,26.0,19.0,20.2,42.0,97.2,199.8,282.8,237.4,212.0,215.6,219.2,256.6,304.0,365.6,453.4,508.4,404.6,326.6,254.2,180.8,116.4,88.0,4931.0
3859,Springfield Blvd,89 Ave,90  Ave,Weekend,4,100527,11427,93.25,57.0,39.75,29.5,24.5,22.0,47.5,84.5,125.5,183.0,219.0,228.75,252.25,260.5,260.25,273.0,248.5,244.25,226.5,207.5,170.75,148.5,114.0,108.25,3668.5
3860,Springfield Blvd,89 Ave,90 Ave,Weekday,4,100527,11427,74.4,37.6,24.2,32.0,64.2,155.0,332.0,574.0,466.6,310.8,276.6,275.8,308.4,350.4,385.6,359.8,381.0,318.0,320.2,247.0,213.6,202.2,135.0,107.4,5951.8
3861,Springfield Blvd,89 Ave,90 Ave,Weekend,4,100527,11427,99.5,77.75,47.0,34.0,34.25,45.75,99.5,146.0,208.0,251.5,289.75,312.75,323.0,339.5,365.75,320.0,322.0,315.75,330.25,237.5,194.75,159.0,128.0,109.5,4790.75
3862,Springfield Blvd,89 Avenue,90 Avenue,Weekday,4,100527,11427,55.833333333333336,34.22222222222222,22.833333333333332,20.88888888888889,33.388888888888886,72.27777777777777,210.05555555555554,400.8333333333333,445.6666666666667,309.72222222222223,271.1111111111111,267.44444444444446,279.6111111111111,295.8333333333333,301.1666666666667,328.8333333333333,346.3888888888889,384.3888888888889,356.3333333333333,265.8333333333333,204.11111111111111,155.77777777777777,125.11111111111111,77.11111111111111,5264.777777777777
3863,Springfield Blvd,89 Avenue,90 Avenue,Weekend,4,100527,11427,90.625,66.25,41.375,33.25,30.5,42.625,68.125,111.0,195.625,231.75,277.75,282.75,290.0,284.0,310.0,291.25,307.25,278.5,255.0,229.125,185.625,151.25,123.25,98.125,4275.0
4338,Winchester Blvd,88 Avenue,88 Avenue,Weekday,4,100794,11427,36.733333333333334,17.4,11.533333333333333,9.0,12.933333333333334,26.6,89.2,242.66666666666666,307.1333333333333,149.0,126.46666666666667,133.33333333333334,152.13333333333333,160.93333333333334,252.2,252.33333333333334,278.8,331.8666666666667,277.53333333333336,197.46666666666667,130.8,99.33333333333333,71.66666666666667,56.06666666666667,3423.133333333333
4339,Winchester Blvd,88 Avenue,88 Avenue,Weekend,4,100794,11427,45.5,27.5,19.25,14.833333333333334,15.583333333333334,13.666666666666666,32.833333333333336,56.583333333333336,95.83333333333333,113.66666666666667,147.75,154.41666666666666,166.58333333333334,165.41666666666666,169.91666666666666,180.08333333333334,183.25,171.91666666666666,174.83333333333334,150.5,117.33333333333333,93.91666666666667,74.58333333333333,64.91666666666667,2450.6666666666665
1102,Bell Blvd,67 Avenue,68 Avenue,Weekday,4,101036,11364,16.5,12.0,8.125,6.25,8.5,14.125,61.375,257.625,303.125,159.625,131.25,150.5,130.625,127.25,184.25,186.625,176.5,195.125,160.0,127.75,84.375,56.5,38.25,23.5,2619.75
3854,Springfield Blvd,64 Ave,67 Ave,Weekday,4,101166,11364,13.6,22.2,51.4,103.0,251.8,347.8,266.0,204.8,219.2,208.6,204.8,251.8,253.4,223.6,216.0,222.6,177.2,132.0,85.6,62.4,36.4,20.8,15.2,12.6,3602.8
3855,Springfield Blvd,64 Ave,67 Ave,Weekend,4,101166,11364,23.5,21.0,23.25,29.75,51.25,92.25,163.75,166.25,213.75,247.5,222.5,236.0,230.25,239.25,198.75,191.5,170.5,147.0,135.0,94.0,69.5,51.75,40.25,23.25,3081.75
3856,Springfield Blvd,64 Avenue,67 Avenue,Weekday,4,101166,11364,33.391304347826086,18.91304347826087,17.0,22.47826086956522,48.08695652173913,89.04347826086956,128.43478260869566,271.3478260869565,303.39130434782606,261.30434782608694,237.95652173913044,248.95652173913044,251.2173913043478,260.9130434782609,311.9130434782609,293.2608695652174,297.6521739130435,302.4782608695652,272.7391304347826,217.69565217391303,176.47826086956522,125.8695652173913,87.30434782608695,51.91304347826087,4329.739130434783
3857,Springfield Blvd,64 Avenue,67 Avenue,Weekend,4,101166,11364,62.916666666666664,43.166666666666664,30.416666666666668,24.083333333333332,30.333333333333332,42.333333333333336,77.41666666666667,116.66666666666667,183.16666666666666,242.75,249.58333333333334,280.4166666666667,306.0,308.9166666666667,290.75,270.6666666666667,265.5833333333333,241.66666666666666,209.91666666666666,179.91666666666666,141.66666666666666,124.66666666666667,95.41666666666667,63.75,3882.1666666666665
3044,Maryland Rd,Douglaston Pkwy,Hanford St,Weekday,4,101614,11362,0.75,0.25,0.125,0.0,1.375,0.5,1.875,6.5,5.125,6.75,6.125,5.375,8.25,9.25,8.25,5.0,4.5,9.625,6.875,6.875,2.125,2.25,2.125,1.5,101.375
3045,Maryland Rd,Douglaston Pkwy,Hanford St,Weekend,4,101614,11362,1.375,0.75,1.0,0.25,0.375,1.75,2.0,1.75,3.0,5.125,4.625,6.125,6.5,8.75,6.875,6.875,7.25,3.875,5.0,4.25,3.625,2.5,2.125,1.5,87.25
1777,Douglaston Parkway,Maryland Road,Van Zandt Avenue,Weekday,4,101621,11362,26.7,14.9,10.6,7.3,14.9,54.0,251.0,580.9,584.1,326.4,248.0,254.4,270.8,299.4,469.3,479.9,550.6,618.8,474.2,339.5,202.5,137.7,85.0,52.3,6353.2
1778,Douglaston Parkway,Maryland Road,Van Zandt Avenue,Weekend,4,101621,11362,53.0,30.75,15.0,15.75,10.0,15.375,27.125,66.125,131.875,220.0,255.0,304.25,324.875,344.125,325.75,321.625,298.5,278.5,255.875,201.375,142.5,112.5,83.75,57.125,3890.75
1774,Douglaston Parkway,52 Avenue,Thornhill Avenue,Weekday,4,101628,11362,35.625,19.125,12.125,9.125,24.625,54.0,155.0,497.25,584.75,364.125,371.125,366.625,320.875,265.875,353.25,467.5,519.875,543.375,447.0,344.5,202.0,161.125,108.125,55.875,6282.875
1775,Douglaston Parkway,68 Avenue,69 Avenue,Weekday,4,101668,11362,26.27777777777778,13.38888888888889,9.833333333333334,9.555555555555555,15.777777777777779,36.611111111111114,95.27777777777777,242.55555555555554,267.6111111111111,165.61111111111111,147.27777777777777,149.66666666666666,165.38888888888889,149.61111111111111,189.27777777777777,204.72222222222223,231.22222222222223,286.05555555555554,241.05555555555554,191.88888888888889,143.0,100.5,64.38888888888889,42.0,3188.5555555555557
